"","Count.ID","Facility","State","Name","Date","Website","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Negative","Staff.Negative","Residents.Pending","Staff.Pending","Residents.Quarantine","Staff.Quarantine","Residents.Released","Resident.Population","Address","Zipcode","City","County","Latitude","Longitude","County.FIPS","hifld_id","Notes","Population","Population.Source"
"698",805,"Prison","New Mexico","SPRINGER CC SCC",2020-10-18,"https://cvprovider.nmhealth.org/public-dashboard.html","0","NA","0","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","35007",NA,"NA",NA,NA
"699",804,"Prison","New Mexico","SOUTHERN NEW MEXICO CF SNMCF",2020-10-18,"https://cvprovider.nmhealth.org/public-dashboard.html","25","NA","0","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","35013",NA,"NA",NA,NA
"700",807,"Prison","New Mexico","WESTERN NEW MEXICO CF WNMCF",2020-10-18,"https://cvprovider.nmhealth.org/public-dashboard.html","4","NA","0","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","35006",NA,"NA",NA,NA
"701",808,"Prison","New York","ADIRONDACK",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","2","NA","0","NA","1","NA","78","NA","NA","NA","0","NA","NA","NA","NA","NA","196 RAY BROOK RD","12977","RAY BROOK","ESSEX",44.2959808984964,"-74.091476540316506","36031",10003134,"NA",398,"HIFLD Dataset"
"702",809,"Prison","New York","ALBION",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","9","NA","0","NA","9","NA","549","NA","NA","NA","0","NA","NA","NA","NA","NA","3595 STATE SCHOOL RD","14411","ALBION","ORLEANS",43.2449501053534,"-78.214902779538306","36073",10003145,"NA",1083,"HIFLD Dataset"
"703",810,"Prison","New York","ALTONA",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","248","NA","NA","NA","0","NA","NA","NA","NA","NA","555 DEVILS DEN RD","12910","ALTONA","CLINTON",44.8913211806073,"-73.659949663847996","36019",10001496,"NA",739,"HIFLD Dataset"
"704",811,"Prison","New York","ATTICA",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","3","NA","0","NA","3","NA","1596","NA","NA","NA","2","NA","NA","NA","NA","NA","639 EXCHANGE ST","14011","ATTICA","WYOMING",42.8496364860263,"-78.271301415559805","36121",10002287,"NA",2009,"HIFLD Dataset"
"705",812,"Prison","New York","AUBURN",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","134","NA","NA","NA","1","NA","NA","NA","NA","NA","135 STATE ST","13024","AUBURN","CAYUGA",42.9345885305134,"-76.574225455414705","36011",10000745,"NA",1601,"HIFLD Dataset"
"706",813,"Prison","New York","BARE HILL",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","514","NA","NA","NA","150","NA","NA","NA","NA","NA","181 BRAND RD","12953","MALONE","FRANKLIN",44.8803640512843,"-74.324156489192603","36033",10003131,"NA",1424,"HIFLD Dataset"
"707",814,"Prison","New York","BEDFORD HILLS",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","53","NA","1","NA","52","NA","556","NA","NA","NA","17","NA","NA","NA","NA","NA","247 HARRIS RD","10507","BEDFORD HILLS","WESTCHESTER",41.2384033789359,"-73.680785246959104","36119",10002290,"NA",823,"HIFLD Dataset"
"708",815,"Prison","New York","CAPE VINCENT",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","513","NA","NA","NA","0","NA","NA","NA","NA","NA","36560 STATE ROUTE 12E","13618","CAPE VINCENT","JEFFERSON",44.1978332113517,"-76.187976153331903","36045",10000744,"NA",856,"HIFLD Dataset"
"709",816,"Prison","New York","CAYUGA",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","1","NA","0","NA","0","NA","111","NA","NA","NA","22","NA","NA","NA","NA","NA","2202 STATE ROUTE 38A","13118","MORAVIA","CAYUGA",42.721999261646,"-76.396192094542201","36011",10002281,"NA",926,"HIFLD Dataset"
"710",817,"Prison","New York","CLINTON",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","1","NA","0","NA","1","NA","1525","NA","NA","NA","306","NA","NA","NA","NA","NA","1156 RT 374","12929","DANNEMORA","CLINTON",44.723555878696,"-73.7213185194083","36019",10003127,"NA",2652,"HIFLD Dataset"
"711",818,"Prison","New York","COLLINS",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","2","NA","0","NA","2","NA","848","NA","NA","NA","0","NA","NA","NA","NA","NA","PO BOX 490 MIDDLE RD","14034","COLLINS","ERIE",42.4918318508156,"-78.938952044284903","36029",10003166,"NA",1059,"HIFLD Dataset"
"712",819,"Prison","New York","COXSACKIE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","2","NA","0","NA","1","NA","126","NA","NA","NA","0","NA","NA","NA","NA","NA","11260 ROUTE 9 WEST","12051","COXSACKIE","GREENE",42.3434320470753,"-73.835787624068203","36039",10003188,"NA",901,"HIFLD Dataset"
"713",820,"Prison","New York","DOWNSTATE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","1","NA","0","NA","1","NA","53","NA","NA","NA","0","NA","NA","NA","NA","NA","121 RED SCHOOLHOUSE ROAD","12524","FISHKILL","DUTCHESS",41.5323527123666,"-73.945534389813105","36027",10003199,"NA",1196,"HIFLD Dataset"
"714",821,"Prison","New York","EASTERN",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","24","NA","1","NA","23","NA","134","NA","NA","NA","0","NA","NA","NA","NA","NA","30 INSTITUTION RD","12458","NAPANOCH","ULSTER",41.7415225391594,"-74.361826995587606","36111",10003195,"NA",900,"HIFLD Dataset"
"715",822,"Prison","New York","EDGECOMBE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","1","NA","0","NA","0","NA","3","NA","NA","NA","0","NA","NA","NA","NA","NA","611 EDGECOMBE AVE","10032","NEW YORK","NEW YORK",40.8362718056199,"-73.937834415471698","36061",10003233,"NA",125,"HIFLD Dataset"
"716",823,"Prison","New York","ELMIRA",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","25","NA","0","NA","4","NA","184","NA","NA","NA","83","NA","NA","NA","NA","NA","1879 DAVIS ST","14901","ELMIRA","CHEMUNG",42.1148377208837,"-76.831291638536896","36015",10003192,"NA",1800,"HIFLD Dataset"
"717",824,"Prison","New York","FISHKILL",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","113","NA","5","NA","108","NA","1283","NA","NA","NA","0","NA","NA","NA","NA","NA","18 STRACK DRIVE","12508","BEACON","DUTCHESS",41.523155881782,"-73.950396985562904","36027",10003198,"NA",1635,"HIFLD Dataset"
"718",825,"Prison","New York","FIVE POINTS",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","140","NA","NA","NA","3","NA","NA","NA","NA","NA","6600 STATE ROUTE 96","14541","ROMULUS","SENECA",42.7119781881705,"-76.840400362662194","36099",10000754,"NA",1259,"HIFLD Dataset"
"719",826,"Prison","New York","FRANKLIN",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","2","NA","0","NA","1","NA","640","NA","NA","NA","182","NA","NA","NA","NA","NA","62 BARE HILL RD","12953","MALONE","FRANKLIN",44.8689274614341,"-74.313437039246494","36033",10003132,"NA",1453,"HIFLD Dataset"
"720",827,"Prison","New York","GOUVERNEUR",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","2","NA","0","NA","0","NA","695","NA","NA","NA","0","NA","NA","NA","NA","NA","112 SCOTCH SETTLEMENT RD","13642","GOUVERNEUR","ST LAWRENCE",44.3401893459977,"-75.441884997032403","36089",10003122,"NA",976,"HIFLD Dataset"
"721",828,"Prison","New York","GOWANDA",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","1","NA","0","NA","1","NA","928","NA","NA","NA","0","NA","NA","NA","NA","NA","P O BOX 350 SOUTH RD","14070","GOWANDA","ERIE",42.4869841,"-78.935971999999893","36029",10003167,"NA",1490,"HIFLD Dataset"
"722",829,"Prison","New York","GREAT MEADOW",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","44","NA","0","NA","44","NA","93","NA","NA","NA","0","NA","NA","NA","NA","NA","11739 STATE ROUTE 22","12821","COMSTOCK","WASHINGTON",43.4575874890603,"-73.432998745812398","36115",10003141,"NA",1649,"HIFLD Dataset"
"723",830,"Prison","New York","GREEN HAVEN",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","129","NA","3","NA","126","NA","1456","NA","NA","NA","0","NA","NA","NA","NA","NA","594 STATE ROUTE 216","12582","STORMVILLE","DUTCHESS",41.5803695288503,"-73.716523928010901","36027",10001504,"NA",2038,"HIFLD Dataset"
"724",831,"Prison","New York","GREENE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","95","NA","0","NA","2","NA","784","NA","NA","NA","273","NA","NA","NA","NA","NA","165 PLANK RD","12051","COXSACKIE","GREENE",42.3465417742694,"-73.822262949434005","36039",10003189,"NA",1648,"HIFLD Dataset"
"725",832,"Prison","New York","GROVELAND",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","657","NA","NA","NA","0","NA","NA","NA","NA","NA","7000 SONYEA RD","14556","SONYEA","LIVINGSTON",42.6825009319606,"-77.836734485385506","36051",10000756,"NA",1054,"HIFLD Dataset"
"726",1530,"Prison","New York","HALE CREEK",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","31","NA","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"727",833,"Prison","New York","HUDSON",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","26","NA","NA","NA","0","NA","NA","NA","NA","NA","50 E COURT ST","12534","HUDSON","COLUMBIA",42.2445896794339,"-73.793098405880002","36021",10000761,"NA",131,"HIFLD Dataset"
"728",834,"Prison","New York","LAKEVIEW",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","1","NA","0","NA","1","NA","295","NA","NA","NA","0","NA","NA","NA","NA","NA","9300 LAKE AVE","14716","BROCTON","CHAUTAUQUA",42.4079517413275,"-79.434567682609199","36013",10000759,"NA",660,"HIFLD Dataset"
"729",835,"Prison","New York","MARCY",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","8","NA","0","NA","8","NA","157","NA","NA","NA","0","NA","NA","NA","NA","NA","9000 OLD RIVER RD","13403","MARCY","ONEIDA",43.160718,"-75.307903699999997","36065",10000751,"NA",1148,"HIFLD Dataset"
"730",836,"Prison","New York","MIDSTATE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","22","NA","0","NA","22","NA","132","NA","NA","NA","3","NA","NA","NA","NA","NA","9005 OLD RIVER RD","13403","MARCY","ONEIDA",43.1658392999999,"-75.296277500000002","36065",10003152,"NA",1584,"HIFLD Dataset"
"731",837,"Prison","New York","MOHAWK WALSH RMU",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","1","NA","0","NA","1","NA","255","NA","NA","NA","4","NA","NA","NA","NA","NA","6514 ROUTE 26","13442","ROME","ONEIDA",43.1810417731343,"-75.481851448880505","36065",10003149,"NA",1389,"HIFLD Dataset"
"732",838,"Prison","New York","MORIAH",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","2","NA","NA","NA","0","NA","NA","NA","NA","NA","75 BURHART LANE","12956","MINEVILLE","ESSEX",44.1075000435251,"-73.533249028019299","36031",10003136,"NA",187,"HIFLD Dataset"
"733",840,"Prison","New York","OGDENSBURG",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","273","NA","NA","NA","0","NA","NA","NA","NA","NA","ONE CORRECTION WAY","13669","OGDENSBURG","ST LAWRENCE",44.7250282601503,"-75.445940232960993","36089",10003124,"NA",584,"HIFLD Dataset"
"734",841,"Prison","New York","ORLEANS",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","592","NA","NA","NA","0","NA","NA","NA","NA","NA","3531 GAINES BASIN RD","14411","ALBION","ORLEANS",43.2437605915366,"-78.220185370293095","36073",10003144,"NA",993,"HIFLD Dataset"
"735",842,"Prison","New York","OTISVILLE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","54","NA","1","NA","53","NA","120","NA","NA","NA","1","NA","NA","NA","NA","NA","57 SANITORIUM ROAD","10963","OTISVILLE","ORANGE",41.4873978544576,"-74.525177906314696","36071",10003204,"NA",581,"HIFLD Dataset"
"736",843,"Prison","New York","QUEENSBORO",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","7","NA","1","NA","6","NA","8","NA","NA","NA","0","NA","NA","NA","NA","NA","47-04 VAN DAM ST","11101","LONG ISLAND CITY","QUEENS",40.7426107980081,"-73.934482211654199","36081",10003227,"NA",217,"HIFLD Dataset"
"737",844,"Prison","New York","RIVERVIEW",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","477","NA","NA","NA","3","NA","NA","NA","NA","NA","1110 TIBBITS DR","13669","OGDENSBURG","ST LAWRENCE",44.7164879213284,"-75.434315302051502","36089",10003125,"NA",853,"HIFLD Dataset"
"738",845,"Prison","New York","ROCHESTER",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","25","NA","NA","NA","0","NA","NA","NA","NA","NA","470 FORD ST","14608","ROCHESTER","MONROE",43.143795742156,"-77.616715890219197","36055",10003148,"NA",64,"HIFLD Dataset"
"739",846,"Prison","New York","SHAWANGUNK",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","101","NA","1","NA","100","NA","355","NA","NA","NA","0","NA","NA","NA","NA","NA","200 QUICK RD","12589","WALLKILL","ULSTER",41.6364731979563,"-74.163171904395895","36111",10000763,"NA",541,"HIFLD Dataset"
"740",847,"Prison","New York","SING SING",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","45","NA","4","NA","41","NA","221","NA","NA","NA","6","NA","NA","NA","NA","NA","354 HUNTER ST","10562","OSSINING","WESTCHESTER",41.1511320682646,"-73.868396168600199","36119",10003209,"NA",1576,"HIFLD Dataset"
"741",848,"Prison","New York","SOUTHPORT",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","11","NA","0","NA","11","NA","35","NA","NA","NA","0","NA","NA","NA","NA","NA","236 BOB MASIA DR","14871","PINE CITY","CHEMUNG",42.0507266197149,"-76.796022106944804","36015",10003193,"NA",486,"HIFLD Dataset"
"742",850,"Prison","New York","SULLIVAN",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","25","NA","0","NA","25","NA","107","NA","NA","NA","3","NA","NA","NA","NA","NA","325 RIVERSIDE DR","12733","FALLSBURG","SULLIVAN",41.7429292010217,"-74.590056672111501","36105",10003200,"NA",439,"HIFLD Dataset"
"743",851,"Prison","New York","TACONIC",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","3","NA","0","NA","3","NA","178","NA","NA","NA","0","NA","NA","NA","NA","NA","250 HARRIS RD","10507","BEDFORD HILLS","WESTCHESTER",41.2436115,"-73.679014100000003","36119",10003208,"NA",347,"HIFLD Dataset"
"744",852,"Prison","New York","ULSTER",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","15","NA","0","NA","15","NA","97","NA","NA","NA","0","NA","NA","NA","NA","NA","750 BERME RD","12458","NAPANOCH","ULSTER",41.7433304930786,"-74.356551376701304","36111",10003196,"NA",785,"HIFLD Dataset"
"745",853,"Prison","New York","UPSTATE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","2","NA","0","NA","0","NA","307","NA","NA","NA","105","NA","NA","NA","NA","NA","309 BARE HILL RD","12953","MALONE","FRANKLIN",44.8867194190843,"-74.324792730762994","36033",10003130,"NA",1221,"HIFLD Dataset"
"746",854,"Prison","New York","WALLKILL",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","69","NA","0","NA","69","NA","380","NA","NA","NA","0","NA","NA","NA","NA","NA","50 MCKENDRICK RD","12589","WALLKILL","ULSTER",41.6281345,"-74.163443999999998","36111",10003197,"NA",550,"HIFLD Dataset"
"747",855,"Prison","New York","WASHINGTON",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","67","NA","NA","NA","0","NA","NA","NA","NA","NA","72 LOCK 11 LANE","12821","COMSTOCK","WASHINGTON",43.468448620993,"-73.429534837897705","36115",10003140,"NA",868,"HIFLD Dataset"
"748",856,"Prison","New York","WATERTOWN",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","274","NA","NA","NA","0","NA","NA","NA","NA","NA","23147 SWAN RD","13601","WATERTOWN","JEFFERSON",43.9243127779974,"-75.907987251110896","36045",10003138,"NA",526,"HIFLD Dataset"
"749",857,"Prison","New York","WENDE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","31","NA","0","NA","31","NA","636","NA","NA","NA","0","NA","NA","NA","NA","NA","3040 WENDE RD","14004","ALDEN","ERIE",42.9310012107687,"-78.542542319528806","36029",10003165,"NA",872,"HIFLD Dataset"
"750",858,"Prison","New York","WILLARD",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","7116 COUNTY ROUTE 132","14588","WILLARD","SENECA",42.6799463872186,"-76.865440125341607","36099",10003170,"NA",692,"HIFLD Dataset"
"751",859,"Prison","New York","WOODBOURNE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","149","NA","NA","NA","3","NA","NA","NA","NA","NA","99 PRISON RD","12788","WOODBOURNE","SULLIVAN",41.7533052731873,"-74.592221910335894","36105",10003201,"NA",798,"HIFLD Dataset"
"752",860,"Prison","New York","WYOMING",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","0","NA","0","NA","0","NA","982","NA","NA","NA","0","NA","NA","NA","NA","NA","3203 DUNBAR RD","14011","ATTICA","WYOMING",42.849491724272,"-78.262004164239698","36121",10003175,"NA",1392,"HIFLD Dataset"
"753",849,"Prison","New York","STATEWIDE",2020-10-18,"https://doccs.ny.gov/doccs-covid-19-report","NA","1398","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"754",861,"Prison","North Carolina","ALBEMARLE CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","363","NA","3","NA","341","NA","769","NA","406","NA","NA","NA","NA","NA","NA","NA","44150 AIRPORT RD","28127","NEW LONDON","STANLY",35.4160234468001,"-80.137373581007793","37167",10001786,"NA",624,"HIFLD Dataset"
"755",862,"Prison","North Carolina","ALEXANDER CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","4","NA","0","NA","4","NA","1127","NA","1123","NA","NA","NA","NA","NA","NA","NA","633 OLD LANDFILL RD","28681","TAYLORSVILLE","ALEXANDER",35.8844297195227,"-81.176727473716397","37003",10001023,"NA",1180,"HIFLD Dataset"
"756",863,"Prison","North Carolina","ANSON CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","23","NA","0","NA","22","NA","1183","NA","1160","NA","NA","NA","NA","NA","NA","NA","552 PRISON CAMP RD","28135","POLKTON","ANSON",34.9889882118594,"-80.180470810337795","37007",10001790,"NA",1000,"HIFLD Dataset"
"757",864,"Prison","North Carolina","AVERY MITCHELL CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","241","NA","0","NA","174","NA","821","NA","580","NA","NA","NA","NA","NA","NA","NA","545 AMITY PARK RD","28777","SPRUCE PINE","AVERY",35.9311362351287,"-82.0019660745767","37011",10001754,"NA",895,"HIFLD Dataset"
"758",866,"Prison","North Carolina","BERTIE CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","39","NA","0","NA","41","NA","1178","NA","1139","NA","NA","NA","NA","NA","NA","NA","218 COOPER HILL RD","27983","WINDSOR","BERTIE",35.9692523009109,"-76.908592536815306","37015",10001759,"NA",1504,"HIFLD Dataset"
"759",1861,"Prison","North Carolina","BROWN CREEK CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","0","NA","0","NA","0","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA",NA,"NA",NA,NA
"760",868,"Prison","North Carolina","BURKE CRV",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","0","NA","0","NA","0","NA","74","NA","74","NA","NA","NA","NA","NA","NA","NA","5150 WESTERN AVE","28655","MORGANTON","BURKE",35.679919170754,"-81.690676521281603","37023",10001769,"NA",858,"HIFLD Dataset"
"761",869,"Prison","North Carolina","CALDWELL CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","10","NA","1","NA","16","NA","176","NA","166","NA","NA","NA","NA","NA","NA","NA","480 PLEASANT HILL RD","28645","LENOIR","CALDWELL",35.8554309777772,"-81.520950026381001","37027",10004170,"NA",238,"HIFLD Dataset"
"762",870,"Prison","North Carolina","CALEDONIA CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","85","NA","0","NA","72","NA","806","NA","721","NA","NA","NA","NA","NA","NA","NA","2787 CALEDONIA DR","27882","TILLERY","HALIFAX",36.3015462480528,"-77.454636224383293","37083",10002633,"NA",1038,"HIFLD Dataset"
"763",871,"Prison","North Carolina","CARTERET CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","79","NA","0","NA","63","NA","261","NA","182","NA","NA","NA","NA","NA","NA","NA","1084 ORANGE ST","28570","NEWPORT","CARTERET",34.7821356747739,"-76.845311012119197","37031",10004216,"NA",300,"HIFLD Dataset"
"764",872,"Prison","North Carolina","CASWELL CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","44","NA","0","NA","45","NA","414","NA","370","NA","NA","NA","NA","NA","NA","NA","444 COUNTY HOME RD","27212","BLANCH","CASWELL",36.4189072398281,"-79.342281173149402","37033",10001749,"NA",460,"HIFLD Dataset"
"765",873,"Prison","North Carolina","CATAWBA CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","42","NA","0","NA","6","NA","187","NA","145","NA","NA","NA","NA","NA","NA","NA","1347 PRISON CAMP RD","28658","NEWTON","CATAWBA",35.6158197514519,"-81.209592438615999","37035",10002638,"NA",246,"HIFLD Dataset"
"766",874,"Prison","North Carolina","CENTRAL PRISON",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","31","NA","2","NA","31","NA","1330","NA","1299","NA","NA","NA","NA","NA","NA","NA","1300 WESTERN BLVD","27606","RALEIGH","WAKE",35.7775953758832,"-78.655031937632401","37183",10001766,"NA",1104,"HIFLD Dataset"
"767",875,"Prison","North Carolina","COLUMBUS CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","19","NA","0","NA","9","NA","555","NA","536","NA","NA","NA","NA","NA","NA","NA","1255 PRISON CAMP RD","28472","WHITEVILLE","COLUMBUS",34.278359115416,"-78.719570386319504","37047",10001798,"NA",584,"HIFLD Dataset"
"768",876,"Prison","North Carolina","CRAGGY CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","1","NA","0","NA","2","NA","395","NA","394","NA","NA","NA","NA","NA","NA","NA","2992 RIVERSIDE DRIVE","28804","ASHEVILLE","BUNCOMBE",35.66356802892,"-82.615177322864497","37021",10002640,"NA",594,"HIFLD Dataset"
"769",877,"Prison","North Carolina","CRAVEN CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","164","NA","0","NA","76","NA","2109","NA","1945","NA","NA","NA","NA","NA","NA","NA","600 ALLIGATOR RD","28586","VANCEBORO","CRAVEN",35.3170331760636,"-77.118022027058998","37049",10001787,"NA",850,"HIFLD Dataset"
"770",879,"Prison","North Carolina","DAN RIVER PWF",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","114","NA","0","NA","101","NA","467","NA","353","NA","NA","NA","NA","NA","NA","NA","981 MURRAY RD","27212","BLANCH","CASWELL",36.4332624695555,"-79.347200221203096","37033",10001750,"NA",614,"HIFLD Dataset"
"771",878,"Prison","North Carolina","DAVIDSON CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","17","NA","0","NA","2","NA","196","NA","179","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","37057",NA,"NA",NA,NA
"772",881,"Prison","North Carolina","EASTERN CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","97","NA","0","NA","85","NA","450","NA","353","NA","NA","NA","NA","NA","NA","NA","2699 HWY 903","28554","MAURY","GREENE",35.4781874918429,"-77.5989581520288","37079",10001775,"NA",616,"HIFLD Dataset"
"773",882,"Prison","North Carolina","FOOTHILLS CI",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","34","NA","0","NA","12","NA","676","NA","642","NA","NA","NA","NA","NA","NA","NA","5150 WESTERN AVE","28655","MORGANTON","BURKE",35.679919170754,"-81.690676521281603","37023",10001769,"NA",858,"HIFLD Dataset"
"774",883,"Prison","North Carolina","FORSYTH CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","0","NA","0","NA","9","NA","178","NA","178","NA","NA","NA","NA","NA","NA","NA","307 CRAFT DR","27105","WINSTON-SALEM","FORSYTH",36.1445991005771,"-80.262550168545104","37067",10004159,"NA",248,"HIFLD Dataset"
"775",884,"Prison","North Carolina","FRANKLIN CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","11","NA","0","NA","19","NA","394","NA","383","NA","NA","NA","NA","NA","NA","NA","5918 HWY 39 S","27508","BUNN","FRANKLIN",35.9458674606874,"-78.249210972630806","37069",10004157,"NA",452,"HIFLD Dataset"
"776",885,"Prison","North Carolina","GASTON CC",2020-10-18,"https://www.ncdps.gov/our-organization/emergency-management/past-disasters/dps-actions-covid-19#prisons","39","NA","0","NA","1","NA","211","NA","172","NA","NA","NA","NA","NA","NA","NA","520 JUSTICE COURT","28034","DALLAS","GASTON",35.3135011658513,"-81.194178084163994","37071",10004210,"NA",242,"HIFLD Dataset"
